client_id,job,age,marital,education,credit_default,mortgage
21474,technician,33,single,professional_course,True,True
21475,admin_,34,married,university_degree,True,True
21476,technician,44,married,professional_course,True,True
21477,technician,30,married,professional_course,True,True
21478,technician,34,married,high_school,True,True
21479,technician,34,married,high_school,True,True
21480,technician,34,married,high_school,True,True
21481,admin_,30,married,university_degree,True,True
21482,admin_,58,divorced,high_school,True,True
21483,self-employed,30,single,university_degree,True,True
21484,admin_,32,single,university_degree,True,True
21485,technician,32,single,high_school,True,True
21486,blue-collar,49,married,basic_6y,True,True
21487,self-employed,54,married,high_school,True,True
21488,management,48,married,university_degree,True,True
21489,admin_,39,married,university_degree,True,True
21490,admin_,30,single,university_degree,True,True
21491,admin_,32,married,university_degree,True,True
21492,admin_,33,married,university_degree,True,True
21493,blue-collar,46,married,basic_6y,True,True
21494,technician,38,married,university_degree,True,True
21495,admin_,32,single,university_degree,True,True
21496,housemaid,47,married,basic_4y,True,True
21497,technician,36,married,university_degree,True,True
21498,technician,31,married,professional_course,True,True
21499,technician,55,married,professional_course,True,True
21500,technician,36,married,university_degree,True,True
21501,blue-collar,47,married,basic_9y,True,True
21502,admin_,36,married,university_degree,True,True
21503,management,48,married,university_degree,True,True
21504,technician,29,married,university_degree,True,True
21505,blue-collar,46,married,basic_6y,True,True
21506,blue-collar,46,married,basic_6y,True,True
21507,admin_,56,married,basic_9y,True,True
21508,admin_,35,single,university_degree,True,True
21509,technician,33,married,professional_course,True,True
21510,technician,48,single,university_degree,True,True
21511,technician,33,married,professional_course,True,True
21512,admin_,40,married,university_degree,True,True
21513,technician,30,single,professional_course,True,True
21514,admin_,33,single,high_school,True,True
21515,admin_,33,single,high_school,True,True
21516,admin_,59,married,basic_4y,True,True
21517,technician,45,single,university_degree,True,True
21518,technician,33,divorced,high_school,True,True
21519,management,31,married,university_degree,True,True
21520,technician,36,married,university_degree,True,True
21521,technician,50,married,high_school,True,True
21522,admin_,52,married,university_degree,True,True
21523,technician,37,married,high_school,True,True
21524,technician,58,divorced,professional_course,True,True
21525,technician,33,married,professional_course,True,True
21526,self-employed,30,single,university_degree,True,True
21527,services,47,married,basic_4y,True,True
21528,blue-collar,50,married,basic_4y,True,True
21529,self-employed,58,married,university_degree,True,True
21530,admin_,31,single,university_degree,True,True
21531,admin_,30,married,university_degree,True,True
21532,blue-collar,44,married,basic_6y,True,True
21533,technician,30,single,high_school,True,True
21534,admin_,31,divorced,university_degree,True,True
21535,technician,34,married,high_school,True,True
21536,admin_,33,single,university_degree,True,True
21537,admin_,32,single,university_degree,True,True
21538,admin_,41,married,university_degree,True,True
21539,admin_,52,married,high_school,True,True
21540,admin_,36,married,university_degree,True,True
21541,entrepreneur,35,divorced,professional_course,True,True
21542,admin_,42,divorced,university_degree,True,True
21543,admin_,58,divorced,university_degree,True,True
21544,technician,38,single,professional_course,True,True
21545,technician,32,single,high_school,True,True
21546,admin_,36,married,university_degree,True,True
21547,admin_,36,single,university_degree,True,True
21548,technician,54,married,professional_course,True,True
21549,admin_,36,single,university_degree,True,True
21550,technician,42,divorced,professional_course,True,True
21551,technician,32,married,university_degree,True,True
21552,technician,37,married,university_degree,True,True
21553,admin_,47,married,high_school,True,True
21554,admin_,46,married,university_degree,True,True
21555,self-employed,37,single,university_degree,True,True
21556,unknown,44,married,,True,True
21557,technician,31,married,high_school,True,True
21558,services,49,single,professional_course,True,True
21559,admin_,52,married,university_degree,True,True
21560,blue-collar,59,married,basic_4y,True,True
21561,blue-collar,54,married,basic_4y,True,True
21562,technician,33,married,professional_course,True,True
21563,blue-collar,54,married,basic_4y,True,True
21564,admin_,30,single,university_degree,True,True
21565,admin_,43,married,university_degree,True,True
21566,admin_,43,married,university_degree,True,True
21567,technician,33,single,university_degree,True,True
21568,retired,58,married,university_degree,True,True
21569,technician,29,single,university_degree,True,True
21570,admin_,31,single,university_degree,True,True
21571,admin_,31,divorced,university_degree,True,True
21572,technician,48,married,high_school,True,True
21573,technician,48,married,high_school,True,True
21574,admin_,34,married,university_degree,True,True
21575,technician,41,married,university_degree,True,True
21576,admin_,34,married,university_degree,True,True
21577,services,47,married,basic_4y,True,True
21578,admin_,32,married,university_degree,True,True
21579,admin_,29,single,university_degree,True,True
21580,technician,48,married,professional_course,True,True
21581,technician,48,married,professional_course,True,True
21582,technician,52,divorced,professional_course,True,True
21583,admin_,49,married,high_school,True,True
21584,unemployed,36,single,professional_course,True,True
21585,admin_,40,married,high_school,True,True
21586,blue-collar,59,married,basic_4y,True,True
21587,admin_,40,married,high_school,True,True
21588,technician,32,single,university_degree,True,True
21589,admin_,54,married,university_degree,True,True
21590,admin_,40,married,high_school,True,True
21591,admin_,40,married,high_school,True,True
21592,admin_,30,married,university_degree,True,True
21593,management,32,married,university_degree,True,True
21594,admin_,32,single,high_school,True,True
21595,blue-collar,49,married,basic_9y,True,True
21596,unemployed,31,married,university_degree,True,True
21597,unemployed,31,married,university_degree,True,True
21598,blue-collar,49,married,basic_9y,True,True
21599,management,40,married,university_degree,True,True
21600,unemployed,47,married,professional_course,True,True
21601,technician,30,married,professional_course,True,True
21602,unknown,49,married,high_school,True,True
21603,technician,30,married,professional_course,True,True
21604,blue-collar,45,married,basic_4y,True,True
21605,admin_,59,married,basic_4y,True,True
21606,technician,33,single,university_degree,True,True
21607,technician,33,married,professional_course,True,True
21608,blue-collar,41,divorced,basic_9y,True,True
21609,technician,30,married,high_school,True,True
21610,technician,30,married,high_school,True,True
21611,technician,30,married,high_school,True,True
21612,technician,30,married,high_school,True,True
21613,technician,30,married,high_school,True,True
21614,technician,30,married,high_school,True,True
21615,technician,33,married,university_degree,True,True
21616,management,31,married,university_degree,True,True
21617,blue-collar,50,married,basic_4y,True,True
21618,management,54,married,university_degree,True,True
21619,admin_,36,married,university_degree,True,True
21620,technician,37,married,professional_course,True,True
21621,self-employed,31,married,university_degree,True,True
21622,technician,35,married,professional_course,True,True
21623,admin_,31,single,university_degree,True,True
21624,admin_,31,married,university_degree,True,True
21625,blue-collar,54,married,basic_4y,True,True
21626,admin_,40,married,university_degree,True,True
21627,admin_,36,single,university_degree,True,True
21628,admin_,36,single,university_degree,True,True
21629,admin_,31,married,university_degree,True,True
21630,admin_,36,single,university_degree,True,True
21631,admin_,32,single,university_degree,True,True
21632,admin_,31,married,university_degree,True,True
21633,admin_,45,single,university_degree,True,True
21634,technician,50,married,high_school,True,True
21635,admin_,49,married,high_school,True,True
21636,admin_,31,married,university_degree,True,True
21637,admin_,32,single,university_degree,True,True
21638,blue-collar,45,married,,True,True
21639,technician,30,married,high_school,True,True
21640,technician,54,married,professional_course,True,True
21641,management,35,married,university_degree,True,True
21642,technician,36,single,university_degree,True,True
21643,technician,39,divorced,high_school,True,True
21644,blue-collar,54,married,basic_4y,True,True
21645,retired,56,married,basic_4y,True,True
21646,management,29,single,university_degree,True,True
21647,admin_,32,single,university_degree,True,True
21648,technician,32,married,university_degree,True,True
21649,management,30,married,high_school,True,True
21650,admin_,29,single,university_degree,True,True
21651,technician,45,married,high_school,True,True
21652,technician,42,married,professional_course,True,True
21653,admin_,41,divorced,university_degree,True,True
21654,technician,34,single,university_degree,True,True
21655,admin_,31,single,university_degree,True,True
21656,technician,32,single,university_degree,True,True
21657,technician,33,single,university_degree,True,True
21658,admin_,30,married,university_degree,True,True
21659,technician,45,married,high_school,True,True
21660,unemployed,38,single,university_degree,True,True
21661,technician,35,married,professional_course,True,True
21662,technician,30,single,professional_course,True,True
21663,technician,35,married,professional_course,True,True
21664,blue-collar,44,married,basic_4y,True,True
21665,admin_,50,married,basic_6y,True,True
21666,admin_,33,married,university_degree,True,True
21667,admin_,50,married,basic_6y,True,True
21668,technician,30,single,university_degree,True,True
21669,unemployed,43,married,professional_course,True,True
21670,technician,31,single,university_degree,True,True
21671,technician,31,single,university_degree,True,True
21672,admin_,44,married,basic_9y,True,True
21673,blue-collar,48,married,basic_4y,True,True
21674,services,31,married,university_degree,True,True
21675,admin_,32,single,university_degree,True,True
21676,services,31,married,university_degree,True,True
21677,technician,38,married,professional_course,True,True
21678,technician,43,married,high_school,True,True
21679,admin_,32,single,university_degree,True,True
21680,technician,32,single,university_degree,True,True
21681,blue-collar,47,married,basic_6y,True,True
21682,technician,35,married,professional_course,True,True
21683,admin_,38,married,university_degree,True,True
21684,admin_,33,married,high_school,True,True
21685,blue-collar,56,married,basic_4y,True,True
21686,admin_,34,single,university_degree,True,True
21687,technician,33,single,university_degree,True,True
21688,technician,30,single,professional_course,True,True
21689,admin_,29,single,university_degree,True,True
21690,admin_,33,divorced,high_school,True,True
21691,technician,37,single,university_degree,True,True
21692,technician,30,single,university_degree,True,True
21693,management,44,married,university_degree,True,True
21694,technician,35,married,professional_course,True,True
21695,admin_,33,married,university_degree,True,True
21696,services,55,married,high_school,True,True
21697,admin_,33,single,university_degree,True,True
21698,technician,29,single,university_degree,True,True
21699,admin_,31,married,university_degree,True,True
21700,technician,32,single,high_school,True,True
21701,unemployed,52,married,basic_4y,True,True
21702,admin_,30,single,professional_course,True,True
21703,retired,55,married,high_school,True,True
21704,admin_,32,single,university_degree,True,True
21705,admin_,40,divorced,university_degree,True,True
21706,blue-collar,52,married,basic_9y,True,True
21707,self-employed,53,married,basic_4y,True,True
21708,technician,32,married,high_school,True,True
21709,retired,60,married,basic_4y,True,True
21710,services,46,married,high_school,True,True
21711,blue-collar,46,married,basic_6y,True,True
21712,technician,32,married,high_school,True,True
21713,technician,41,single,professional_course,True,True
21714,admin_,31,single,high_school,True,True
21715,technician,31,single,university_degree,True,True
21716,retired,56,married,high_school,True,True
21717,admin_,33,single,university_degree,True,True
21718,services,37,married,high_school,True,True
21719,technician,36,single,high_school,True,True
21720,technician,29,single,university_degree,True,True
21721,admin_,52,married,high_school,True,True
21722,admin_,34,single,university_degree,True,True
21723,blue-collar,47,married,basic_6y,True,True
21724,admin_,31,married,university_degree,True,True
21725,blue-collar,56,married,basic_4y,True,True
21726,management,43,married,university_degree,True,True
21727,technician,41,single,professional_course,True,True
21728,admin_,39,divorced,university_degree,True,True
21729,technician,35,married,professional_course,True,True
21730,admin_,30,single,university_degree,True,True
21731,admin_,29,single,university_degree,True,True
21732,technician,45,divorced,professional_course,True,True
21733,admin_,30,single,university_degree,True,True
21734,admin_,52,divorced,,True,True
21735,technician,40,divorced,university_degree,True,True
21736,admin_,32,married,university_degree,True,True
21737,blue-collar,47,married,basic_6y,True,True
21738,technician,36,married,university_degree,True,True
21739,housemaid,55,married,basic_4y,True,True
21740,technician,31,single,university_degree,True,True
21741,technician,30,single,professional_course,True,True
21742,services,57,married,high_school,True,True
21743,blue-collar,58,married,basic_6y,True,True
21744,admin_,32,divorced,university_degree,True,True
21745,technician,31,single,university_degree,True,True
21746,admin_,33,single,university_degree,True,True
21747,services,29,married,professional_course,True,True
21748,services,31,divorced,high_school,True,True
21749,technician,38,married,university_degree,True,True
21750,blue-collar,52,married,basic_9y,True,True
21751,blue-collar,45,married,basic_6y,True,True
21752,blue-collar,48,married,basic_9y,True,True
21753,management,43,married,university_degree,True,True
21754,services,31,married,university_degree,True,True
21755,self-employed,33,married,university_degree,True,True
21756,retired,60,married,basic_4y,True,True
21757,admin_,40,divorced,university_degree,True,True
21758,technician,32,married,university_degree,True,True
21759,admin_,40,divorced,university_degree,True,True
21760,admin_,58,married,university_degree,True,True
21761,blue-collar,51,married,basic_4y,True,True
21762,admin_,32,divorced,university_degree,True,True
21763,technician,32,married,high_school,True,True
21764,admin_,35,divorced,university_degree,True,True
21765,admin_,38,single,university_degree,True,True
21766,technician,30,single,professional_course,True,True
21767,blue-collar,48,married,basic_9y,True,True
21768,technician,42,divorced,high_school,True,True
21769,technician,30,single,professional_course,True,True
21770,technician,38,married,professional_course,True,True
21771,admin_,31,married,university_degree,True,True
21772,admin_,31,single,university_degree,True,True
21773,admin_,31,single,university_degree,True,True
21774,technician,38,divorced,high_school,True,True
21775,retired,55,married,basic_9y,True,True
21776,technician,29,single,high_school,True,True
21777,admin_,33,single,university_degree,True,True
21778,admin_,59,married,university_degree,True,True
21779,admin_,29,married,university_degree,True,True
21780,blue-collar,58,married,basic_9y,True,True
21781,admin_,33,single,university_degree,True,True
21782,admin_,33,single,university_degree,True,True
21783,management,39,divorced,university_degree,True,True
21784,admin_,33,single,university_degree,True,True
21785,technician,37,married,professional_course,True,True
21786,admin_,33,single,university_degree,True,True
21787,technician,32,married,high_school,True,True
21788,blue-collar,48,married,basic_4y,True,True
21789,admin_,33,married,university_degree,True,True
21790,management,53,married,university_degree,True,True
21791,admin_,33,single,university_degree,True,True
21792,technician,33,married,university_degree,True,True
21793,retired,51,married,university_degree,True,True
21794,admin_,49,married,university_degree,True,True
21795,admin_,46,single,university_degree,True,True
21796,housemaid,32,married,university_degree,True,True
21797,services,32,married,high_school,True,True
21798,technician,36,divorced,professional_course,True,True
21799,admin_,31,married,university_degree,True,True
21800,services,58,married,high_school,True,True
21801,admin_,32,single,university_degree,True,True
21802,unemployed,43,married,professional_course,True,True
21803,technician,56,married,professional_course,True,True
21804,management,43,married,university_degree,True,True
21805,admin_,49,married,university_degree,True,True
21806,admin_,29,single,university_degree,True,True
21807,technician,32,single,university_degree,True,True
21808,admin_,42,single,university_degree,True,True
21809,blue-collar,54,married,basic_4y,True,True
21810,technician,32,single,university_degree,True,True
21811,services,55,married,basic_4y,True,True
21812,admin_,40,married,high_school,True,True
21813,admin_,42,single,university_degree,True,True
21814,services,55,married,basic_4y,True,True
21815,admin_,33,single,university_degree,True,True
21816,blue-collar,48,married,basic_9y,True,True
21817,technician,31,married,university_degree,True,True
21818,technician,31,married,professional_course,True,True
21819,admin_,36,married,university_degree,True,True
21820,admin_,49,divorced,university_degree,True,True
21821,admin_,31,single,university_degree,True,True
21822,technician,30,single,university_degree,True,True
21823,admin_,33,single,university_degree,True,True
21824,admin_,29,single,university_degree,True,True
21825,admin_,42,single,high_school,True,True
21826,admin_,42,single,high_school,True,True
21827,admin_,29,single,university_degree,True,True
21828,management,45,married,high_school,True,True
21829,blue-collar,45,married,basic_6y,True,True
21830,admin_,33,married,university_degree,True,True
21831,admin_,33,married,university_degree,True,True
21832,admin_,29,single,university_degree,True,True
21833,admin_,33,single,university_degree,True,True
21834,technician,42,married,professional_course,True,True
21835,admin_,30,single,university_degree,True,True
21836,blue-collar,45,married,basic_6y,True,True
21837,self-employed,36,divorced,professional_course,True,True
21838,technician,40,single,professional_course,True,True
21839,technician,40,single,professional_course,True,True
21840,technician,40,single,professional_course,True,True
21841,management,32,married,university_degree,True,True
21842,technician,40,single,professional_course,True,True
21843,admin_,29,single,university_degree,True,True
21844,admin_,29,single,university_degree,True,True
21845,admin_,36,married,university_degree,True,True
21846,blue-collar,50,married,basic_9y,True,True
21847,admin_,29,single,university_degree,True,True
21848,technician,36,married,high_school,True,True
21849,technician,56,married,professional_course,True,True
21850,entrepreneur,44,married,high_school,True,True
21851,technician,36,married,high_school,True,True
21852,entrepreneur,44,married,high_school,True,True
21853,technician,42,married,professional_course,True,True
21854,admin_,32,married,university_degree,True,True
21855,admin_,31,single,university_degree,True,True
21856,technician,31,married,university_degree,True,True
21857,blue-collar,46,married,basic_9y,True,True
21858,management,45,married,high_school,True,True
21859,entrepreneur,31,single,university_degree,True,True
21860,self-employed,54,married,professional_course,True,True
21861,retired,59,married,basic_9y,True,True
21862,admin_,32,married,university_degree,True,True
21863,admin_,37,married,university_degree,True,True
21864,technician,29,single,high_school,True,True
21865,admin_,30,single,university_degree,True,True
21866,retired,59,married,basic_9y,True,True
21867,retired,59,married,basic_9y,True,True
21868,admin_,30,single,university_degree,True,True
21869,housemaid,57,married,basic_4y,True,True
21870,blue-collar,54,married,basic_9y,True,True
21871,admin_,56,married,university_degree,True,True
21872,blue-collar,57,married,basic_4y,True,True
21873,technician,36,divorced,professional_course,True,True
21874,admin_,33,married,university_degree,True,True
21875,blue-collar,57,married,basic_4y,True,True
21876,admin_,32,married,university_degree,True,True
21877,technician,31,married,university_degree,True,True
21878,blue-collar,50,married,basic_9y,True,True
21879,housemaid,57,married,basic_4y,True,True
21880,technician,30,single,professional_course,True,True
21881,admin_,37,single,university_degree,True,True
21882,admin_,29,single,university_degree,True,True
21883,blue-collar,53,married,basic_4y,True,True
21884,blue-collar,46,married,basic_4y,True,True
21885,technician,49,married,university_degree,True,True
21886,admin_,31,married,university_degree,True,True
21887,admin_,30,single,university_degree,True,True
21888,technician,47,married,professional_course,True,True
21889,technician,42,married,professional_course,True,True
21890,admin_,30,single,university_degree,True,True
21891,admin_,33,single,professional_course,True,True
21892,blue-collar,48,married,basic_9y,True,True
21893,blue-collar,30,single,basic_9y,True,True
21894,blue-collar,50,married,basic_4y,True,True
21895,admin_,32,divorced,university_degree,True,True
21896,technician,40,single,professional_course,True,True
21897,admin_,31,married,university_degree,True,True
21898,management,43,married,university_degree,True,True
21899,management,43,married,university_degree,True,True
21900,admin_,31,single,university_degree,True,True
21901,management,43,married,university_degree,True,True
21902,management,43,married,university_degree,True,True
21903,technician,31,single,university_degree,True,True
21904,technician,44,single,professional_course,True,True
21905,admin_,53,married,university_degree,True,True
21906,services,57,married,professional_course,True,True
21907,admin_,53,married,university_degree,True,True
21908,blue-collar,44,married,basic_4y,True,True
21909,technician,36,single,university_degree,True,True
21910,admin_,53,married,university_degree,True,True
21911,management,45,married,university_degree,True,True
21912,admin_,30,married,university_degree,True,True
21913,retired,60,married,university_degree,True,True
21914,admin_,48,married,high_school,True,True
21915,admin_,30,single,university_degree,True,True
21916,technician,47,married,professional_course,True,True
21917,admin_,51,married,university_degree,True,True
21918,technician,30,single,university_degree,True,True
21919,technician,32,single,university_degree,True,True
21920,blue-collar,36,single,high_school,True,True
21921,management,35,married,university_degree,True,True
21922,services,57,divorced,high_school,True,True
21923,admin_,32,single,university_degree,True,True
21924,services,45,married,high_school,True,True
21925,management,33,married,university_degree,True,True
21926,technician,50,divorced,professional_course,True,True
21927,admin_,31,single,university_degree,True,True
21928,technician,29,single,professional_course,True,True
21929,technician,48,divorced,professional_course,True,True
21930,technician,30,single,professional_course,True,True
21931,unemployed,31,married,university_degree,True,True
21932,technician,36,single,university_degree,True,True
21933,technician,29,single,university_degree,True,True
21934,technician,31,married,university_degree,True,True
21935,technician,29,single,university_degree,True,True
21936,admin_,39,single,university_degree,True,True
21937,technician,37,married,professional_course,True,True
21938,technician,29,single,professional_course,True,True
21939,management,43,married,university_degree,True,True
21940,admin_,32,single,university_degree,True,True
21941,management,38,married,high_school,True,True
21942,technician,31,married,high_school,True,True
21943,technician,32,married,university_degree,True,True
21944,admin_,32,single,university_degree,True,True
21945,blue-collar,48,married,basic_9y,True,True
21946,admin_,30,married,university_degree,True,True
21947,admin_,37,married,university_degree,True,True
21948,technician,40,married,university_degree,True,True
21949,technician,37,married,high_school,True,True
21950,admin_,41,divorced,university_degree,True,True
21951,technician,35,single,professional_course,True,True
21952,technician,51,single,professional_course,True,True
21953,admin_,54,married,university_degree,True,True
21954,admin_,36,married,university_degree,True,True
21955,technician,43,married,professional_course,True,True
21956,admin_,53,married,university_degree,True,True
21957,admin_,53,married,university_degree,True,True
21958,technician,36,married,university_degree,True,True
21959,technician,37,single,university_degree,True,True
21960,technician,29,married,university_degree,True,True
21961,technician,31,married,university_degree,True,True
21962,management,43,married,university_degree,True,True
21963,admin_,33,divorced,university_degree,True,True
21964,management,59,married,university_degree,True,True
21965,admin_,58,divorced,professional_course,True,True
21966,management,59,married,university_degree,True,True
21967,management,59,married,university_degree,True,True
21968,technician,36,married,professional_course,True,True
21969,technician,36,married,professional_course,True,True
21970,admin_,41,divorced,university_degree,True,True
21971,management,45,married,university_degree,True,True
21972,housemaid,36,single,university_degree,True,True
21973,admin_,29,single,university_degree,True,True
21974,technician,42,married,professional_course,True,True
21975,technician,31,married,university_degree,True,True
21976,admin_,34,married,university_degree,True,True
21977,services,55,married,basic_4y,True,True
21978,admin_,32,divorced,university_degree,True,True
21979,admin_,56,married,university_degree,True,True
21980,technician,34,single,university_degree,True,True
21981,technician,34,single,university_degree,True,True
21982,technician,34,single,university_degree,True,True
21983,admin_,41,divorced,university_degree,True,True
21984,admin_,36,single,university_degree,True,True
21985,technician,39,married,professional_course,True,True
21986,blue-collar,52,married,basic_9y,True,True
21987,blue-collar,46,married,basic_4y,True,True
21988,technician,35,single,university_degree,True,True
21989,technician,35,single,university_degree,True,True
21990,blue-collar,44,married,basic_9y,True,True
21991,admin_,29,married,university_degree,True,True
21992,technician,35,single,university_degree,True,True
21993,technician,30,married,university_degree,True,True
21994,admin_,30,single,university_degree,True,True
21995,technician,29,single,university_degree,True,True
21996,technician,30,married,university_degree,True,True
21997,technician,36,married,professional_course,True,True
21998,technician,29,single,high_school,True,True
21999,technician,31,single,university_degree,True,True
22000,technician,36,married,professional_course,True,True
22001,admin_,40,divorced,university_degree,True,True
22002,admin_,53,married,high_school,True,True
22003,technician,30,single,professional_course,True,True
22004,technician,41,divorced,professional_course,True,True
22005,entrepreneur,34,married,basic_9y,True,True
22006,admin_,53,married,high_school,True,True
22007,admin_,32,married,university_degree,True,True
22008,admin_,29,single,university_degree,True,True
22009,admin_,34,married,university_degree,True,True
22010,blue-collar,57,married,basic_4y,True,True
22011,technician,31,married,university_degree,True,True
22012,admin_,43,divorced,university_degree,True,True
22013,admin_,32,single,university_degree,True,True
22014,blue-collar,48,married,basic_9y,True,True
22015,admin_,37,married,university_degree,True,True
22016,housemaid,47,divorced,basic_9y,True,True
22017,retired,56,married,basic_4y,True,True
22018,blue-collar,45,married,basic_4y,True,True
22019,self-employed,46,married,university_degree,True,True
22020,technician,47,married,professional_course,True,True
22021,self-employed,32,married,high_school,True,True
22022,technician,33,married,high_school,True,True
22023,services,48,married,high_school,True,True
22024,admin_,43,married,university_degree,True,True
22025,admin_,43,married,university_degree,True,True
22026,management,35,married,university_degree,True,True
22027,housemaid,39,married,basic_4y,True,True
22028,retired,56,married,basic_4y,True,True
22029,admin_,32,married,university_degree,True,True
22030,admin_,50,married,university_degree,True,True
22031,technician,34,married,high_school,True,True
22032,blue-collar,55,married,professional_course,True,True
22033,technician,31,married,university_degree,True,True
22034,unemployed,45,married,basic_9y,True,True
22035,admin_,54,married,university_degree,True,True
22036,technician,45,divorced,professional_course,True,True
22037,self-employed,46,married,university_degree,True,True
22038,technician,41,married,professional_course,True,True
22039,admin_,36,married,university_degree,True,True
22040,admin_,50,married,university_degree,True,True
22041,technician,32,married,professional_course,True,True
22042,retired,56,married,basic_4y,True,True
22043,technician,29,single,university_degree,True,True
22044,technician,36,married,high_school,True,True
22045,retired,59,married,high_school,True,True
22046,unemployed,31,married,university_degree,True,True
22047,technician,35,single,professional_course,True,True
22048,services,55,married,basic_9y,True,True
22049,technician,31,single,high_school,True,True
22050,admin_,51,married,university_degree,True,True
22051,services,48,married,high_school,True,True
22052,technician,31,single,university_degree,True,True
22053,admin_,42,married,university_degree,True,True
22054,housemaid,30,married,university_degree,True,True
22055,admin_,30,married,university_degree,True,True
22056,admin_,34,single,university_degree,True,True
22057,admin_,33,married,university_degree,True,True
22058,services,46,married,basic_9y,True,True
22059,admin_,53,divorced,university_degree,True,True
22060,services,48,married,high_school,True,True
22061,admin_,30,married,university_degree,True,True
22062,admin_,52,single,university_degree,True,True
22063,services,55,married,,True,True
22064,admin_,42,married,university_degree,True,True
22065,admin_,53,married,high_school,True,True
22066,self-employed,56,married,basic_9y,True,True
22067,admin_,36,married,university_degree,True,True
22068,technician,36,single,university_degree,True,True
22069,technician,52,married,high_school,True,True
22070,admin_,49,married,university_degree,True,True
22071,technician,49,married,professional_course,True,True
22072,admin_,36,single,university_degree,True,True
22073,housemaid,45,married,basic_4y,True,True
22074,admin_,29,single,university_degree,True,True
22075,unemployed,31,married,university_degree,True,True
22076,technician,34,married,high_school,True,True
22077,technician,44,divorced,professional_course,True,True
22078,admin_,47,divorced,university_degree,True,True
22079,retired,58,married,basic_4y,True,True
22080,admin_,34,married,university_degree,True,True
22081,self-employed,37,married,professional_course,True,True
22082,admin_,43,married,university_degree,True,True
22083,housemaid,30,married,university_degree,True,True
22084,services,46,married,basic_9y,True,True
22085,technician,30,married,university_degree,True,True
22086,blue-collar,45,married,high_school,True,True
22087,technician,30,single,professional_course,True,True
22088,retired,56,married,basic_4y,True,True
22089,technician,29,single,professional_course,True,True
22090,technician,30,single,professional_course,True,True
22091,admin_,29,single,university_degree,True,True
22092,admin_,31,single,university_degree,True,True
22093,blue-collar,49,divorced,basic_4y,True,True
22094,retired,58,married,professional_course,True,True
22095,blue-collar,54,married,,True,True
22096,admin_,55,married,university_degree,True,True
22097,admin_,30,married,university_degree,True,True
22098,technician,31,married,university_degree,True,True
22099,technician,31,single,university_degree,True,True
22100,admin_,29,married,university_degree,True,True
22101,housemaid,30,married,university_degree,True,True
22102,technician,41,married,university_degree,True,True
22103,technician,31,single,high_school,True,True
22104,self-employed,46,married,university_degree,True,True
22105,technician,34,married,professional_course,True,True
22106,unknown,44,married,professional_course,True,True
22107,self-employed,41,divorced,university_degree,True,True
22108,services,48,married,high_school,True,True
22109,admin_,43,married,university_degree,True,True
22110,services,48,married,high_school,True,True
22111,admin_,43,married,university_degree,True,True
22112,services,48,married,high_school,True,True
22113,technician,55,married,professional_course,True,True
22114,blue-collar,49,married,high_school,True,True
22115,blue-collar,49,married,high_school,True,True
22116,technician,36,single,high_school,True,True
22117,blue-collar,49,married,high_school,True,True
22118,self-employed,32,married,high_school,True,True
22119,services,35,divorced,professional_course,True,True
22120,technician,33,married,high_school,True,True
22121,technician,51,married,professional_course,True,True
22122,blue-collar,44,married,basic_4y,True,True
22123,technician,36,single,high_school,True,True
22124,blue-collar,44,married,basic_4y,True,True
22125,blue-collar,44,married,basic_4y,True,True
22126,blue-collar,44,married,basic_4y,True,True
22127,technician,42,divorced,high_school,True,True
22128,self-employed,41,married,basic_6y,True,True
22129,technician,35,single,professional_course,True,True
22130,self-employed,41,married,basic_6y,True,True
22131,technician,35,single,professional_course,True,True
22132,admin_,53,married,university_degree,True,True
22133,services,55,married,basic_9y,True,True
22134,admin_,52,married,,True,True
22135,admin_,53,married,university_degree,True,True
22136,housemaid,44,married,basic_4y,True,True
22137,admin_,43,married,university_degree,True,True
22138,housemaid,44,married,basic_4y,True,True
22139,technician,34,married,professional_course,True,True
22140,technician,33,married,professional_course,True,True
22141,technician,52,married,professional_course,True,True
22142,self-employed,50,married,university_degree,True,True
22143,technician,35,married,university_degree,True,True
22144,admin_,34,married,high_school,True,True
22145,admin_,42,married,university_degree,True,True
22146,admin_,47,single,university_degree,True,True
22147,admin_,31,single,university_degree,True,True
22148,admin_,29,single,university_degree,True,True
22149,admin_,29,divorced,university_degree,True,True
22150,admin_,38,single,university_degree,True,True
22151,admin_,30,single,university_degree,True,True
22152,admin_,30,single,university_degree,True,True
22153,admin_,30,single,university_degree,True,True
22154,services,47,married,basic_9y,True,True
22155,technician,32,single,professional_course,True,True
22156,admin_,31,single,university_degree,True,True
22157,admin_,34,married,high_school,True,True
22158,admin_,48,married,high_school,True,True
22159,retired,56,married,professional_course,True,True
22160,admin_,46,single,university_degree,True,True
22161,admin_,29,single,university_degree,True,True
22162,technician,34,married,professional_course,True,True
22163,technician,37,single,professional_course,True,True
22164,technician,37,single,professional_course,True,True
22165,technician,35,single,professional_course,True,True
22166,technician,39,married,professional_course,True,True
22167,services,48,married,high_school,True,True
22168,services,48,married,high_school,True,True
22169,admin_,31,single,university_degree,True,True
22170,management,51,married,university_degree,True,True
22171,technician,42,married,university_degree,True,True
22172,technician,42,married,university_degree,True,True
22173,technician,42,married,university_degree,True,True
22174,technician,42,married,university_degree,True,True
22175,services,48,married,high_school,True,True
22176,admin_,29,single,university_degree,True,True
22177,blue-collar,54,married,basic_4y,True,True
